"","participant.id_in_session","subsession.round_number","player.xchoice","player.ychoice","player.consume","player.rollo","group.qx","group.qy","group.price","tre","session","rosa"
"2857",5,20,85.5,164,480.21,2,85.5,316.2,3.6982456,1,203,0
"2858",6,20,26,305.35,47,1,21,305.4,14.5428571,1,203,0
"2859",7,20,67.5,233.32,538.24,2,67.5,304.9,4.517037,1,203,0
"2860",8,20,1,316.21,86.5,1,85.5,316.2,3.6982456,1,203,0
"2861",1,21,1,316.21,618.36,2,1,302.2,302.2,1,203,0
"2862",2,21,29.5,302.15,30.5,1,1,302.2,302.2,1,203,0
"2863",3,21,40.5,289.13,41.5,1,1,289.1,289.1,1,203,0
"2864",4,21,71,222.69,342.85,2,71,120.2,1.6929577,1,203,0
"2865",5,21,92.5,120.16,163.5,1,71,120.2,1.6929577,1,203,0
"2866",6,21,30,301.66,96,1,66,301.7,4.5712121,1,203,0
"2867",7,21,66,237.57,539.23,2,66,301.7,4.5712121,1,203,0
"2868",8,21,1,316.21,605.34,2,1,289.1,289.1,1,203,0
"2869",1,22,1.5,316.19,99,1,97.5,316.2,3.2430769,1,203,0
"2870",2,22,89.5,141.06,146,1,56.5,141.1,2.4973451,1,203,0
"2871",3,22,99.5,31.58,185,1,85.5,31.6,0.3695906,1,203,0
"2872",4,22,72.5,217.8,102.5,1,30,217.8,7.26,1,203,0
"2873",5,22,85.5,164,195.58,2,85.5,31.6,0.3695906,1,203,0
"2874",6,22,30,301.66,519.46,2,30,217.8,7.26,1,203,0
"2875",7,22,56.5,260.92,401.98,2,56.5,141.1,2.4973451,1,203,0
"2876",8,22,97.5,70.27,386.46,2,97.5,316.2,3.2430769,1,203,0
"2877",1,23,60.5,251.79,105.5,1,45,251.8,5.5955556,1,203,0
"2878",2,23,96,88.54,146.5,1,50.5,88.5,1.7524752,1,203,0
"2879",3,23,50.5,272.94,361.48,2,50.5,88.5,1.7524752,1,203,0
"2880",4,23,95.5,93.79,146,1,50.5,93.8,1.8574257,1,203,0
"2881",5,23,45,282.4,534.19,2,45,251.8,5.5955556,1,203,0
"2882",6,23,30,301.66,378.54,2,30,76.9,2.5633333,1,203,0
"2883",7,23,50.5,272.94,366.73,2,50.5,93.8,1.8574257,1,203,0
"2884",8,23,97,76.88,127,1,30,76.9,2.5633333,1,203,0
"2885",1,24,99.5,31.58,195,1,95.5,31.6,0.3308901,1,203,0
"2886",2,24,94.5,103.43,359.9,2,94.5,256.5,2.7142857,1,203,0
"2887",3,24,58.5,256.47,153,1,94.5,256.5,2.7142857,1,203,0
"2888",4,24,63,245.58,456.52,2,63,210.9,3.347619,1,203,0
"2889",5,24,95.5,93.79,125.37,2,95.5,31.6,0.3308901,1,203,0
"2890",6,24,30,301.66,617.87,2,30,316.2,10.54,1,203,0
"2891",7,24,74.5,210.94,137.5,1,63,210.9,3.347619,1,203,0
"2892",8,24,1,316.21,31,1,30,316.2,10.54,1,203,0
"2893",1,25,99.5,31.58,162.69,2,99.5,131.1,1.3175879,1,203,0
"2894",2,25,79.5,191.83,169,1,89.5,191.8,2.1430168,1,203,0
"2895",3,25,89.5,141.06,332.89,2,89.5,191.8,2.1430168,1,203,0
"2896",4,25,72.5,217.8,519.46,2,72.5,301.7,4.1613793,1,203,0
"2897",5,25,91,131.11,190.5,1,99.5,131.1,1.3175879,1,203,0
"2898",6,25,30,301.66,102.5,1,72.5,301.7,4.1613793,1,203,0
"2899",7,25,71.5,221.08,537.29,2,71.5,316.2,4.4223776,1,203,0
"2900",8,25,1,316.21,72.5,1,71.5,316.2,4.4223776,1,203,0
"2901",1,26,1,316.21,61,1,60,316.2,5.27,1,203,0
"2902",2,26,95,98.74,376.16,2,95,277.4,2.92,1,203,0
"2903",3,26,60,252.98,569.19,2,60,316.2,5.27,1,203,0
"2904",4,26,74.5,210.94,527.15,2,74.5,316.2,4.2442953,1,203,0
"2905",5,26,48,277.42,143,1,95,277.4,2.92,1,203,0
"2906",6,26,30,301.66,73.5,1,43.5,301.7,6.9356322,1,203,0
"2907",7,26,43.5,284.74,586.4,2,43.5,301.7,6.9356322,1,203,0
"2908",8,26,1,316.21,75.5,1,74.5,316.2,4.2442953,1,203,0
"2909",1,27,60,252.98,90,1,30,253,8.4333333,1,203,0
"2910",2,27,96,88.54,278.28,2,96,189.7,1.9760417,1,203,0
"2911",3,27,80,189.74,176,1,96,189.7,1.9760417,1,203,0
"2912",4,27,72.5,217.8,73.5,1,1,217.8,217.8,1,203,0
"2913",5,27,60,252.98,491.93,2,60,239,3.9833333,1,203,0
"2914",6,27,30,301.66,554.64,2,30,253,8.4333333,1,203,0
"2915",7,27,65.5,238.95,125.5,1,60,239,3.9833333,1,203,0
"2916",8,27,1,316.21,534.01,2,1,217.8,217.8,1,203,0
"2917",1,28,99.5,31.58,171.5,1,72,31.6,0.4388889,1,203,0
"2918",2,28,21.5,308.83,340.41,2,21.5,31.6,1.4697674,1,203,0
"2919",3,28,99.5,31.58,121,1,21.5,31.6,1.4697674,1,203,0
"2920",4,28,81,185.45,135,1,54,185.4,3.4333333,1,203,0
"2921",5,28,54,266.16,451.61,2,54,185.4,3.4333333,1,203,0
"2922",6,28,30,301.66,31,1,1,301.7,301.7,1,203,0
"2923",7,28,72,219.45,251.03,2,72,31.6,0.4388889,1,203,0
"2924",8,28,1,316.21,617.87,2,1,301.7,301.7,1,203,0
"2925",1,29,99.5,31.58,130,1,30.5,31.6,1.0360656,1,203,0
"2926",2,29,36.5,294.41,589.44,2,36.5,295,8.0821918,1,203,0
"2927",3,29,30.5,301.16,332.74,2,30.5,31.6,1.0360656,1,203,0
"2928",4,29,73,216.12,392.5,2,73,176.4,2.4164384,1,203,0
"2929",5,29,83,176.38,156,1,73,176.4,2.4164384,1,203,0
"2930",6,29,30,301.66,617.87,2,30,316.2,10.54,1,203,0
"2931",7,29,36,295.03,72.5,1,36.5,295,8.0821918,1,203,0
"2932",8,29,1,316.21,31,1,30,316.2,10.54,1,203,0
"2933",1,30,99.5,31.58,274.56,2,99.5,243,2.4422111,1,203,0
"2934",2,30,37,293.79,610,2,37,316.2,8.5459459,1,203,0
"2935",3,30,59.5,254.16,487.48,2,59.5,233.3,3.9210084,1,203,0
"2936",4,30,65,240.31,541.97,2,65,301.7,4.6415385,1,203,0
"2937",5,30,67.5,233.32,127,1,59.5,233.3,3.9210084,1,203,0
"2938",6,30,30,301.66,95,1,65,301.7,4.6415385,1,203,0
"2939",7,30,64,242.98,163.5,1,99.5,243,2.4422111,1,203,0
"2940",8,30,1,316.21,38,1,37,316.2,8.5459459,1,203,0
"2941",1,31,1,316.21,474.88,2,1,158.7,158.7,1,203,0
"2942",2,31,39,291.19,50.5,1,11.5,291.2,25.3217391,1,203,0
"2943",3,31,96,88.54,160,1,64,88.5,1.3828125,1,203,0
"2944",4,31,64,242.98,331.52,2,64,88.5,1.3828125,1,203,0
"2945",5,31,11.5,314.13,605.32,2,11.5,291.2,25.3217391,1,203,0
"2946",6,31,30,301.66,617.87,2,30,316.2,10.54,1,203,0
"2947",7,31,86.5,158.67,87.5,1,1,158.7,158.7,1,203,0
"2948",8,31,1,316.21,31,1,30,316.2,10.54,1,203,0
"2949",1,32,1,316.21,48,1,47,316.2,6.7276596,1,203,0
"2950",2,32,98,62.93,379.14,2,98,316.2,3.2265306,1,203,0
"2951",3,32,1,316.21,99,1,98,316.2,3.2265306,1,203,0
"2952",4,32,65,240.31,510.42,2,65,270.1,4.1553846,1,203,0
"2953",5,32,52,270.11,117,1,65,270.1,4.1553846,1,203,0
"2954",6,32,30,301.66,617.87,2,30,316.2,10.54,1,203,0
"2955",7,32,47,279.12,595.33,2,47,316.2,6.7276596,1,203,0
"2956",8,32,1,316.21,31,1,30,316.2,10.54,1,203,0
"2957",1,33,99.5,31.58,303.59,2,99.5,272,2.7336683,1,203,0
"2958",2,33,39.5,290.51,592.17,2,39.5,301.7,7.6379747,1,203,0
"2959",3,33,51,272.01,150.5,1,99.5,272,2.7336683,1,203,0
"2960",4,33,58,257.6,146.5,1,88.5,257.6,2.9107345,1,203,0
"2961",5,33,88.5,147.23,404.83,2,88.5,257.6,2.9107345,1,203,0
"2962",6,33,30,301.66,69.5,1,39.5,301.7,7.6379747,1,203,0
"2963",7,33,59,255.32,571.53,2,59,316.2,5.359322,1,203,0
"2964",8,33,1,316.21,60,1,59,316.2,5.359322,1,203,0
"2965",1,34,99.5,31.58,316.32,2,99.5,284.7,2.8613065,1,203,0
"2966",2,34,37.5,293.15,430.99,2,37.5,137.8,3.6746667,1,203,0
"2967",3,34,90,137.84,127.5,1,37.5,137.8,3.6746667,1,203,0
"2968",4,34,62,248.11,92,1,30,248.1,8.27,1,203,0
"2969",5,34,43.5,284.74,143,1,99.5,284.7,2.8613065,1,203,0
"2970",6,34,30,301.66,549.77,2,30,248.1,8.27,1,203,0
"2971",7,34,62,248.11,564.32,2,62,316.2,5.1,1,203,0
"2972",8,34,1,316.21,63,1,62,316.2,5.1,1,203,0
"2973",1,35,1,316.21,42,1,41,316.2,7.7121951,1,203,0
"2974",2,35,41,288.43,604.64,2,41,316.2,7.7121951,1,203,0
"2975",3,35,60.5,251.79,459.15,2,60.5,207.4,3.4280992,1,203,0
"2976",4,35,75.5,207.36,136,1,60.5,207.4,3.4280992,1,203,0
"2977",5,35,97.5,70.27,371.93,2,97.5,301.7,3.094359,1,203,0
"2978",6,35,30,301.66,127.5,1,97.5,301.7,3.094359,1,203,0
"2979",7,35,56,261.99,382.15,2,56,120.2,2.1464286,1,203,0
"2980",8,35,92.5,120.16,148.5,1,56,120.2,2.1464286,1,203,0
"2981",1,36,99.5,31.58,168.5,1,69,31.6,0.457971,1,203,0
"2982",2,36,42.5,286.25,543.85,2,42.5,257.6,6.0611765,1,203,0
"2983",3,36,58,257.6,100.5,1,42.5,257.6,6.0611765,1,203,0
"2984",4,36,56.5,260.92,575.72,2,56.5,314.8,5.5716814,1,203,0
"2985",5,36,9.5,314.8,66,1,56.5,314.8,5.5716814,1,203,0
"2986",6,36,30,301.66,31,1,1,301.7,301.7,1,203,0
"2987",7,36,69,228.89,260.47,2,69,31.6,0.457971,1,203,0
"2988",8,36,1,316.21,617.87,2,1,301.7,301.7,1,203,0
"2989",1,37,71,222.69,111,1,40,222.7,5.5675,1,203,0
"2990",2,37,40,289.83,512.52,2,40,222.7,5.5675,1,203,0
"2991",3,37,80,189.74,505.95,2,80,316.2,3.9525,1,203,0
"2992",4,37,67.5,233.32,544.09,2,67.5,310.8,4.6044444,1,203,0
"2993",5,37,18.5,310.77,86,1,67.5,310.8,4.6044444,1,203,0
"2994",6,37,30,301.66,105,1,75,301.7,4.0226667,1,203,0
"2995",7,37,75,209.17,510.83,2,75,301.7,4.0226667,1,203,0
"2996",8,37,1,316.21,81,1,80,316.2,3.9525,1,203,0
"2997",1,38,99.5,31.58,333.24,2,99.5,301.7,3.0321608,1,203,0
"2998",2,38,41.5,287.71,391.14,2,41.5,103.4,2.4915663,1,203,0
"2999",3,38,61,250.58,394.77,2,61,144.2,2.3639344,1,203,0
"3000",4,38,55,264.1,576.51,2,55,312.4,5.68,1,203,0
"3001",5,38,15.5,312.41,70.5,1,55,312.4,5.68,1,203,0
"3002",6,38,30,301.66,129.5,1,99.5,301.7,3.0321608,1,203,0
"3003",7,38,89,144.19,150,1,61,144.2,2.3639344,1,203,0
"3004",8,38,94.5,103.43,136,1,41.5,103.4,2.4915663,1,203,0
"3005",1,39,60,252.98,542.81,2,60,289.8,4.83,1,203,0
"3006",2,39,37,293.79,595.45,2,37,301.7,8.1540541,1,203,0
"3007",3,39,40,289.83,100,1,60,289.8,4.83,1,203,0
"3008",4,39,56,261.99,65.5,1,9.5,262,27.5789474,1,203,0
"3009",5,39,9.5,314.8,576.79,2,9.5,262,27.5789474,1,203,0
"3010",6,39,30,301.66,67,1,37,301.7,8.1540541,1,203,0
"3011",7,39,57.5,258.72,156.5,1,99,258.7,2.6131313,1,203,0
"3012",8,39,99,44.61,303.33,2,99,258.7,2.6131313,1,203,0
"3013",1,40,1,316.21,2,1,1,316.2,316.2,1,203,0
"3014",2,40,33,298.51,330.09,2,33,31.6,0.9575758,1,203,0
"3015",3,40,99.5,31.58,132.5,1,33,31.6,0.9575758,1,203,0
"3016",4,40,71,222.69,445.38,2,71,222.7,3.1366197,1,203,0
"3017",5,40,97,76.88,378.54,2,97,301.7,3.1103093,1,203,0
"3018",6,40,30,301.66,127,1,97,301.7,3.1103093,1,203,0
"3019",7,40,71,222.69,142,1,71,222.7,3.1366197,1,203,0
"3020",8,40,1,316.21,632.42,2,1,316.2,316.2,1,203,0
"3021",1,41,61,250.58,71.5,1,10.5,250.6,23.8666667,1,203,0
"3022",2,41,33,298.51,410.66,2,33,112.2,3.4,1,203,0
"3023",3,41,10.5,314.48,565.06,2,10.5,250.6,23.8666667,1,203,0
"3024",4,41,56,261.99,122.5,1,66.5,262,3.9398496,1,203,0
"3025",5,41,93.5,112.15,126.5,1,33,112.2,3.4,1,203,0
"3026",6,41,30,301.66,333.24,2,30,31.6,1.0533333,1,203,0
"3027",7,41,66.5,236.17,498.16,2,66.5,262,3.9398496,1,203,0
"3028",8,41,99.5,31.58,129.5,1,30,31.6,1.0533333,1,203,0
"3029",1,42,81,185.45,498.78,2,81,313.3,3.8679012,1,203,0
"3030",2,42,15.5,312.41,614.07,2,15.5,301.7,19.4645161,1,203,0
"3031",3,42,60.5,251.79,119,1,58.5,251.8,4.3042735,1,203,0
"3032",4,42,67.5,233.32,264.9,2,67.5,31.6,0.4681481,1,203,0
"3033",5,42,13.5,313.33,94.5,1,81,313.3,3.8679012,1,203,0
"3034",6,42,30,301.66,45.5,1,15.5,301.7,19.4645161,1,203,0
"3035",7,42,58.5,256.47,508.26,2,58.5,251.8,4.3042735,1,203,0
"3036",8,42,99.5,31.58,167,1,67.5,31.6,0.4681481,1,203,0
"3037",1,43,1,316.21,70.5,1,69.5,316.2,4.5496403,1,203,0
"3038",2,43,38.5,291.85,600.33,2,38.5,308.5,8.012987,1,203,0
"3039",3,43,94,107.89,164,1,70,107.9,1.5414286,1,203,0
"3040",4,43,70,225.83,333.72,2,70,107.9,1.5414286,1,203,0
"3041",5,43,22,308.48,60.5,1,38.5,308.5,8.012987,1,203,0
"3042",6,43,30,301.66,129,1,99,301.7,3.0474747,1,203,0
"3043",7,43,69.5,227.37,543.58,2,69.5,316.2,4.5496403,1,203,0
"3044",8,43,99,44.61,346.27,2,99,301.7,3.0474747,1,203,0
"3045",1,44,1,316.21,61,1,60,316.2,5.27,1,203,0
"3046",2,44,10.5,314.48,609.51,2,10.5,295,28.0952381,1,203,0
"3047",3,44,60,252.98,569.19,2,60,316.2,5.27,1,203,0
"3048",4,44,59.5,254.16,69,1,9.5,254.2,26.7578947,1,203,0
"3049",5,44,9.5,314.8,568.96,2,9.5,254.2,26.7578947,1,203,0
"3050",6,44,30,301.66,617.87,2,30,316.2,10.54,1,203,0
"3051",7,44,36,295.03,46.5,1,10.5,295,28.0952381,1,203,0
"3052",8,44,1,316.21,31,1,30,316.2,10.54,1,203,0
"3053",1,45,60.5,251.79,128,1,67.5,251.8,3.7303704,1,203,0
"3054",2,45,19,310.47,83.5,1,64.5,310.5,4.8139535,1,203,0
"3055",3,45,84.5,169.11,385.23,2,84.5,216.1,2.5573964,1,203,0
"3056",4,45,73,216.12,157.5,1,84.5,216.1,2.5573964,1,203,0
"3057",5,45,64.5,241.66,552.13,2,64.5,310.5,4.8139535,1,203,0
"3058",6,45,30,301.66,31,1,1,301.7,301.7,1,203,0
"3059",7,45,67.5,233.32,485.11,2,67.5,251.8,3.7303704,1,203,0
"3060",8,45,1,316.21,617.87,2,1,301.7,301.7,1,203,0
"3061",1,46,80,189.74,140,1,60,189.7,3.1616667,1,203,0
"3062",2,46,70.5,224.27,497.21,2,70.5,272.9,3.870922,1,203,0
"3063",3,46,50.5,272.94,121,1,70.5,272.9,3.870922,1,203,0
"3064",4,46,67,234.76,536.42,2,67,301.7,4.5029851,1,203,0
"3065",5,46,89.5,141.06,457.27,2,89.5,316.2,3.5329609,1,203,0
"3066",6,46,30,301.66,97,1,67,301.7,4.5029851,1,203,0
"3067",7,46,60,252.98,442.72,2,60,189.7,3.1616667,1,203,0
"3068",8,46,1,316.21,90.5,1,89.5,316.2,3.5329609,1,203,0
"3069",1,47,90.5,134.53,444.69,2,90.5,310.2,3.4276243,1,203,0
"3070",2,47,19.5,310.16,110,1,90.5,310.2,3.4276243,1,203,0
"3071",3,47,70.5,224.27,459.03,2,70.5,234.8,3.3304965,1,203,0
"3072",4,47,67,234.76,137.5,1,70.5,234.8,3.3304965,1,203,0
"3073",5,47,92.5,120.16,93.5,1,1,120.2,120.2,1,203,0
"3074",6,47,30,301.66,558.13,2,30,256.5,8.55,1,203,0
"3075",7,47,58.5,256.47,88.5,1,30,256.5,8.55,1,203,0
"3076",8,47,1,316.21,436.37,2,1,120.2,120.2,1,203,0
"3077",1,48,1,316.21,568,2,1,251.8,251.8,1,203,0
"3078",2,48,77,201.77,421.22,2,77,219.4,2.8493506,1,203,0
"3079",3,48,72,219.45,149,1,77,219.4,2.8493506,1,203,0
"3080",4,48,60.5,251.79,61.5,1,1,251.8,251.8,1,203,0
"3081",5,48,92,123.94,364.25,2,92,240.3,2.6119565,1,203,0
"3082",6,48,30,301.66,31,1,1,301.7,301.7,1,203,0
"3083",7,48,65,240.31,157,1,92,240.3,2.6119565,1,203,0
"3084",8,48,1,316.21,617.87,2,1,301.7,301.7,1,203,0
"3085",1,49,1,316.21,555.16,2,1,239,239,1,203,0
"3086",2,49,64,242.98,559.19,2,64,316.2,4.940625,1,203,0
"3087",3,49,30,301.66,603.32,2,30,301.7,10.0566667,1,203,0
"3088",4,49,65.5,238.95,66.5,1,1,239,239,1,203,0
"3089",5,49,93.5,112.15,346.91,2,93.5,234.8,2.5112299,1,203,0
"3090",6,49,30,301.66,60,1,30,301.7,10.0566667,1,203,0
"3091",7,49,67,234.76,160.5,1,93.5,234.8,2.5112299,1,203,0
"3092",8,49,1,316.21,65,1,64,316.2,4.940625,1,203,0
"3093",1,50,1.5,316.19,2.5,1,1,316.2,316.2,1,203,0
"3094",2,50,41.5,287.71,495.07,2,41.5,207.4,4.9975904,1,203,0
"3095",3,50,79,193.88,495.54,2,79,301.7,3.8189873,1,203,0
"3096",4,50,75.5,207.36,117,1,41.5,207.4,4.9975904,1,203,0
"3097",5,50,76.5,203.66,134.5,1,58,203.7,3.512069,1,203,0
"3098",6,50,30,301.66,109,1,79,301.7,3.8189873,1,203,0
"3099",7,50,58,257.6,461.26,2,58,203.7,3.512069,1,203,0
"3100",8,50,1,316.21,632.4,2,1,316.2,316.2,1,203,0
"3101",1,1,61,250.58,141,1,80,250.6,3.1325,1,204,0
"3102",2,1,71.5,221.08,132,1,60.5,221.1,3.6545455,1,204,0
"3103",3,1,40.5,289.13,605.34,2,40.5,316.2,7.8074074,1,204,0
"3104",4,1,9.5,314.8,598.77,2,9.5,284,29.8947368,1,204,0
"3105",5,1,1,316.21,41.5,1,40.5,316.2,7.8074074,1,204,0
"3106",6,1,44,283.97,53.5,1,9.5,284,29.8947368,1,204,0
"3107",7,1,60.5,251.79,472.87,2,60.5,221.1,3.6545455,1,204,0
"3108",8,1,80,189.74,440.32,2,80,250.6,3.1325,1,204,0
"3109",1,2,70.5,224.27,151,1,80.5,224.3,2.7863354,1,204,0
"3110",2,2,35,296.23,79.5,1,44.5,296.2,6.6561798,1,204,0
"3111",3,2,41,288.43,75,1,34,288.4,8.4823529,1,204,0
"3112",4,2,26.5,304.92,27.5,1,1,304.9,304.9,1,204,0
"3113",5,2,1,316.21,621.13,2,1,304.9,304.9,1,204,0
"3114",6,2,34,297.39,585.82,2,34,288.4,8.4823529,1,204,0
"3115",7,2,44.5,283.19,579.42,2,44.5,296.2,6.6561798,1,204,0
"3116",8,2,80.5,187.61,411.88,2,80.5,224.3,2.7863354,1,204,0
"3117",1,3,90.5,134.53,430.16,2,90.5,295.6,3.2662983,1,204,0
"3118",2,3,30,301.66,65,1,35,301.7,8.62,1,204,0
"3119",3,3,9,314.94,10,1,1,314.9,314.9,1,204,0
"3120",4,3,20,309.84,462.93,2,20,153.1,7.655,1,204,0
"3121",5,3,1,316.21,631.15,2,1,314.9,314.9,1,204,0
"3122",6,3,35,296.23,597.89,2,35,301.7,8.62,1,204,0
"3123",7,3,35.5,295.63,126,1,90.5,295.6,3.2662983,1,204,0
"3124",8,3,87.5,153.09,107.5,1,20,153.1,7.655,1,204,0
"3125",1,4,70,225.83,288.76,2,70,62.9,0.8985714,1,204,0
"3126",2,4,98,62.93,168,1,70,62.9,0.8985714,1,204,0
"3127",3,4,90.5,134.53,450.74,2,90.5,316.2,3.4939227,1,204,0
"3128",4,4,71.5,221.08,510.21,2,71.5,289.1,4.0433566,1,204,0
"3129",5,4,1,316.21,91.5,1,90.5,316.2,3.4939227,1,204,0
"3130",6,4,29,302.64,440.48,2,29,137.8,4.7517241,1,204,0
"3131",7,4,40.5,289.13,112,1,71.5,289.1,4.0433566,1,204,0
"3132",8,4,90,137.84,119,1,29,137.8,4.7517241,1,204,0
"3133",1,5,60.5,251.79,415.79,2,60.5,164,2.7107438,1,204,0
"3134",2,5,99.5,31.58,167.5,1,68,31.6,0.4647059,1,204,0
"3135",3,5,85.5,164,146,1,60.5,164,2.7107438,1,204,0
"3136",4,5,68,231.86,263.44,2,68,31.6,0.4647059,1,204,0
"3137",5,5,1,316.21,523.57,2,1,207.4,207.4,1,204,0
"3138",6,5,75.5,207.36,76.5,1,1,207.4,207.4,1,204,0
"3139",7,5,42,286.98,136.5,1,94.5,287,3.037037,1,204,0
"3140",8,5,94.5,103.43,390.41,2,94.5,287,3.037037,1,204,0
"3141",1,6,42.5,286.25,122.5,1,80,286.2,3.5775,1,204,0
"3142",2,6,80,189.74,475.99,2,80,286.2,3.5775,1,204,0
"3143",3,6,67,234.76,503.9,2,67,269.1,4.0164179,1,204,0
"3144",4,6,42.5,286.25,75.5,1,33,286.2,8.6727273,1,204,0
"3145",5,6,1,316.21,63,1,62,316.2,5.1,1,204,0
"3146",6,6,62,248.11,564.32,2,62,316.2,5.1,1,204,0
"3147",7,6,33,298.51,584.76,2,33,286.2,8.6727273,1,204,0
"3148",8,6,52.5,269.14,119.5,1,67,269.1,4.0164179,1,204,0
"3149",1,7,80,189.74,297.63,2,80,107.9,1.34875,1,204,0
"3150",2,7,49.5,274.77,50.5,1,1,274.8,274.8,1,204,0
"3151",3,7,90.5,134.53,167.5,1,77,134.5,1.7467532,1,204,0
"3152",4,7,70.5,224.27,520.5,2,70.5,296.2,4.2014184,1,204,0
"3153",5,7,1,316.21,590.98,2,1,274.8,274.8,1,204,0
"3154",6,7,94,107.89,174,1,80,107.9,1.34875,1,204,0
"3155",7,7,35,296.23,105.5,1,70.5,296.2,4.2014184,1,204,0
"3156",8,7,77,201.77,336.3,2,77,134.5,1.7467532,1,204,0
"3157",1,8,69.5,227.37,70.5,1,1,227.4,227.4,1,204,0
"3158",2,8,29,302.64,590.35,2,29,287.7,9.9206897,1,204,0
"3159",3,8,48.5,276.55,122,1,73.5,276.6,3.7632653,1,204,0
"3160",4,8,20,309.84,52,1,32,309.8,9.68125,1,204,0
"3161",5,8,1,316.21,543.58,2,1,227.4,227.4,1,204,0
"3162",6,8,41.5,287.71,70.5,1,29,287.7,9.9206897,1,204,0
"3163",7,8,32,299.6,609.44,2,32,309.8,9.68125,1,204,0
"3164",8,8,73.5,214.42,490.97,2,73.5,276.6,3.7632653,1,204,0
"3165",1,9,50,273.86,100,1,50,273.9,5.478,1,204,0
"3166",2,9,50,273.86,547.72,2,50,273.9,5.478,1,204,0
"3167",3,9,99.5,31.58,347.79,2,99.5,316.2,3.1778894,1,204,0
"3168",4,9,33,298.51,75,1,42,298.5,7.1071429,1,204,0
"3169",5,9,1,316.21,100.5,1,99.5,316.2,3.1778894,1,204,0
"3170",6,9,42,286.98,585.49,2,42,298.5,7.1071429,1,204,0
"3171",7,9,35.5,295.63,86.5,1,51,295.6,5.7960784,1,204,0
"3172",8,9,51,272.01,567.64,2,51,295.6,5.7960784,1,204,0
"3173",1,10,71.5,221.08,537.29,2,71.5,316.2,4.4223776,1,204,0
"3174",2,10,59.5,254.16,557.27,2,59.5,303.1,5.0941176,1,204,0
"3175",3,10,98.5,54.57,184,1,85.5,54.6,0.6385965,1,204,0
"3176",4,10,87.5,153.09,431.37,2,87.5,278.3,3.1805714,1,204,0
"3177",5,10,1,316.21,72.5,1,71.5,316.2,4.4223776,1,204,0
"3178",6,10,47.5,278.28,135,1,87.5,278.3,3.1805714,1,204,0
"3179",7,10,28.5,303.11,88,1,59.5,303.1,5.0941176,1,204,0
"3180",8,10,85.5,164,218.57,2,85.5,54.6,0.6385965,1,204,0
"3181",1,11,51,272.01,69.5,1,18.5,272,14.7027027,1,204,0
"3182",2,11,71.5,221.08,529.56,2,71.5,308.5,4.3146853,1,204,0
"3183",3,11,18.5,310.77,582.78,2,18.5,272,14.7027027,1,204,0
"3184",4,11,98.5,54.57,99.5,1,1,54.6,54.6,1,204,0
"3185",5,11,1,316.21,27.5,1,26.5,316.2,11.9320755,1,204,0
"3186",6,11,26.5,304.92,621.13,2,26.5,316.2,11.9320755,1,204,0
"3187",7,11,22,308.48,93.5,1,71.5,308.5,4.3146853,1,204,0
"3188",8,11,1,316.21,370.78,2,1,54.6,54.6,1,204,0
"3189",1,12,59.5,254.16,569.5,2,59.5,315.3,5.2991597,1,204,0
"3190",2,12,80,189.74,491.89,2,80,302.2,3.7775,1,204,0
"3191",3,12,29.5,302.15,109.5,1,80,302.2,3.7775,1,204,0
"3192",4,12,7.5,315.34,67,1,59.5,315.3,5.2991597,1,204,0
"3193",5,12,1,316.21,37,1,36,316.2,8.7833333,1,204,0
"3194",6,12,1.5,316.19,460.38,2,1.5,144.2,96.1333333,1,204,0
"3195",7,12,36,295.03,611.24,2,36,316.2,8.7833333,1,204,0
"3196",8,12,89,144.19,90.5,1,1.5,144.2,96.1333333,1,204,0
"3197",1,13,80.5,187.61,173.5,1,93,187.6,2.0172043,1,204,0
"3198",2,13,88.5,147.23,463.44,2,88.5,316.2,3.5728814,1,204,0
"3199",3,13,90,137.84,175.5,1,85.5,137.8,1.6116959,1,204,0
"3200",4,13,85.5,164,301.84,2,85.5,137.8,1.6116959,1,204,0
"3201",5,13,1,316.21,89.5,1,88.5,316.2,3.5728814,1,204,0
"3202",6,13,31.5,300.13,595.16,2,31.5,295,9.3650794,1,204,0
"3203",7,13,36,295.03,67.5,1,31.5,295,9.3650794,1,204,0
"3204",8,13,93,116.23,303.84,2,93,187.6,2.0172043,1,204,0
"3205",1,14,40.5,289.13,140,1,99.5,289.1,2.9055276,1,204,0
"3206",2,14,92.5,120.16,123.5,1,31,120.2,3.8774194,1,204,0
"3207",3,14,99.5,31.58,320.71,2,99.5,289.1,2.9055276,1,204,0
"3208",4,14,3,316.09,20.5,1,17.5,316.1,18.0628571,1,204,0
"3209",5,14,1,316.21,617.37,2,1,301.2,301.2,1,204,0
"3210",6,14,31,300.65,420.81,2,31,120.2,3.8774194,1,204,0
"3211",7,14,30.5,301.16,31.5,1,1,301.2,301.2,1,204,0
"3212",8,14,17.5,311.35,627.44,2,17.5,316.1,18.0628571,1,204,0
"3213",1,15,65.5,238.95,554.4,2,65.5,315.4,4.8152672,1,204,0
"3214",2,15,61,250.58,68.5,1,7.5,250.6,33.4133333,1,204,0
"3215",3,15,7.5,315.34,565.92,2,7.5,250.6,33.4133333,1,204,0
"3216",4,15,7,315.45,72.5,1,65.5,315.4,4.8152672,1,204,0
"3217",5,15,1,316.21,607.4,2,1,291.2,291.2,1,204,0
